id,title,url,province,ISO8601,organization,people
2817389,เตือนจังหวัดเชียงราย ฝนตกต่อเนื่อง   ทุกอำเภอเฝ้าระวังน้ำท่วมฉับพลัน,https://www.thairath.co.th/news/local/north/2817389,เชียงราย,2024-09-30,เทศบาลตําบลแม่สาย,
2817412,"ผวาฝนถล่มซ้ำอีกรอบ เชียงใหม่แห้ง ""กรุงเก่า""   น้ำล้น",https://www.thairath.co.th/news/local/2817412,เชียงใหม่,2024-10-01,ศปช.,“ ภูมิ ธรรม | นายนิรัตน์ พงษ์สิทธิถาวร | พล น อุดม
2817412,"ผวาฝนถล่มซ้ำอีกรอบ เชียงใหม่แห้ง ""กรุงเก่า""   น้ำล้น",https://www.thairath.co.th/news/local/2817412,เชียงใหม่,2024-10-01,สํานักชลประทานที่1,“ ภูมิ ธรรม | นายนิรัตน์ พงษ์สิทธิถาวร | พล น อุดม
2817412,"ผวาฝนถล่มซ้ำอีกรอบ เชียงใหม่แห้ง ""กรุงเก่า""   น้ำล้น",https://www.thairath.co.th/news/local/2817412,เชียงใหม่,2024-10-01,ทศ,“ ภูมิ ธรรม | นายนิรัตน์ พงษ์สิทธิถาวร | พล น อุดม
2817412,"ผวาฝนถล่มซ้ำอีกรอบ เชียงใหม่แห้ง ""กรุงเก่า""   น้ำล้น",https://www.thairath.co.th/news/local/2817412,เชียงใหม่,2024-10-01,.,“ ภูมิ ธรรม | นายนิรัตน์ พงษ์สิทธิถาวร | พล น อุดม
2817479,ฟื้นฟูผู้ประสบภัย,https://www.thairath.co.th/news/local/2817479,เชียงราย,2024-10-02,รน.,พล . ต . ท .จิรภพ ภูริเดช พล . ต . ต . ภูมินทร์ พุ่มพันธ์ม่วง  พ . ต . อ . พรศักดิ์ เลารุจิราลัย | นาย รอด คําน้อย | นาง ไอ่ บุญศรี | น . ส .แพทองธาร ชินวัตร นาย ประเสริฐ จันทรรวงทอง พล . ต . ท .ประจวบ วงศ์สุข พล . ต . ท .กฤตธาพล ยี่สาคร พล . ต. ท . จิรภพ  ภูริ เดช | ต.ต .ภูมิ นทร์   พุ่ม ม่วง พ จิร ลัย ่ว
2817479,ฟื้นฟูผู้ประสบภัย,https://www.thairath.co.th/news/local/2817479,เชียงราย,2024-10-02,มูลนิธิตํารวจสอบสวนกลางตชด.บช..,พล . ต . ท .จิรภพ ภูริเดช พล . ต . ต . ภูมินทร์ พุ่มพันธ์ม่วง  พ . ต . อ . พรศักดิ์ เลารุจิราลัย | นาย รอด คําน้อย | นาง ไอ่ บุญศรี | น . ส .แพทองธาร ชินวัตร นาย ประเสริฐ จันทรรวงทอง พล . ต . ท .ประจวบ วงศ์สุข พล . ต . ท .กฤตธาพล ยี่สาคร พล . ต. ท . จิรภพ  ภูริ เดช | ต.ต .ภูมิ นทร์   พุ่ม ม่วง พ จิร ลัย ่ว
2817479,ฟื้นฟูผู้ประสบภัย,https://www.thairath.co.th/news/local/2817479,เชียงราย,2024-10-02,.,พล . ต . ท .จิรภพ ภูริเดช พล . ต . ต . ภูมินทร์ พุ่มพันธ์ม่วง  พ . ต . อ . พรศักดิ์ เลารุจิราลัย | นาย รอด คําน้อย | นาง ไอ่ บุญศรี | น . ส .แพทองธาร ชินวัตร นาย ประเสริฐ จันทรรวงทอง พล . ต . ท .ประจวบ วงศ์สุข พล . ต . ท .กฤตธาพล ยี่สาคร พล . ต. ท . จิรภพ  ภูริ เดช | ต.ต .ภูมิ นทร์   พุ่ม ม่วง พ จิร ลัย ่ว
2817591,"เตือนหลายอำเภอใน ""เชียงราย"" เฝ้าระวังน้ำล้นตลิ่ง   น้ำท่วมขังแม่น้ำกก",https://www.thairath.co.th/news/local/north/2817591,เชียงราย | เชียงใหม่,2024-10-01,สํานักงานทรัพยากรน้ําแห่งชาติ,
2817591,"เตือนหลายอำเภอใน ""เชียงราย"" เฝ้าระวังน้ำล้นตลิ่ง   น้ำท่วมขังแม่น้ำกก",https://www.thairath.co.th/news/local/north/2817591,เชียงราย | เชียงใหม่,2024-10-01,สํานักงานทรัพยากรน้ําแห่งชาติสทนช.,
2817591,"เตือนหลายอำเภอใน ""เชียงราย"" เฝ้าระวังน้ำล้นตลิ่ง   น้ำท่วมขังแม่น้ำกก",https://www.thairath.co.th/news/local/north/2817591,เชียงราย | เชียงใหม่,2024-10-01,สํานักงานทรัพยากรน้ําแห่งชาติ,
2817599,เตือนภัยระดับ 3 พื้นที่ 3 อำเภอ จ.เชียงราย   เสี่ยงน้ำท่วมฉับพลัน เตรียมพร้อมอพยพ,https://www.thairath.co.th/news/local/north/2817599,เชียงราย | แม่ฮ่องสอน,2024-10-01,ศูนย์ปฏิบัติการช่วยเหลือผู้ประสบอุทกภัย วาตภัยและดินโคลนถล่มศปช.ศปช. ส่วนหน้าจังหวัดเชียงรายกรมป้องกันและบรรเทาสาธารณภัย,นาย จิรายุ ห่วงทรัพย์
2817599,เตือนภัยระดับ 3 พื้นที่ 3 อำเภอ จ.เชียงราย   เสี่ยงน้ำท่วมฉับพลัน เตรียมพร้อมอพยพ,https://www.thairath.co.th/news/local/north/2817599,เชียงราย | แม่ฮ่องสอน,2024-10-01,ศปช.ส่วนหน้า,นาย จิรายุ ห่วงทรัพย์
2817599,เตือนภัยระดับ 3 พื้นที่ 3 อำเภอ จ.เชียงราย   เสี่ยงน้ำท่วมฉับพลัน เตรียมพร้อมอพยพ,https://www.thairath.co.th/news/local/north/2817599,เชียงราย | แม่ฮ่องสอน,2024-10-01,สถานีหน่วยป้องกันรักษาป่าที่ชร.11,นาย จิรายุ ห่วงทรัพย์
2817599,เตือนภัยระดับ 3 พื้นที่ 3 อำเภอ จ.เชียงราย   เสี่ยงน้ำท่วมฉับพลัน เตรียมพร้อมอพยพ,https://www.thairath.co.th/news/local/north/2817599,เชียงราย | แม่ฮ่องสอน,2024-10-01,กรมป้องกันและบรรเทาสาธารณภัยกสทช.,นาย จิรายุ ห่วงทรัพย์
2817606,ทีมตอบโต้ภัยพิบัติ เร่งอพยพต่อเนื่อง ม.แม่ฟ้าหลวง   หลังกระแสน้ำเพิ่มสูง,https://www.thairath.co.th/news/local/north/2817606,เชียงราย,2024-10-01,ทีมภัยพิบัติม.แม่ฟ้าหลวงทีมมูลนิธิเพชรเกษมมหาวิทยาลัยแม่ฟ้าหลวง,
2817606,ทีมตอบโต้ภัยพิบัติ เร่งอพยพต่อเนื่อง ม.แม่ฟ้าหลวง   หลังกระแสน้ำเพิ่มสูง,https://www.thairath.co.th/news/local/north/2817606,เชียงราย,2024-10-01,ศปช.ส่วนหน้า,
2817606,ทีมตอบโต้ภัยพิบัติ เร่งอพยพต่อเนื่อง ม.แม่ฟ้าหลวง   หลังกระแสน้ำเพิ่มสูง,https://www.thairath.co.th/news/local/north/2817606,เชียงราย,2024-10-01,ทีมมูลนิธิเพชรเกษมมหาวิทยาลัยแม่ฟ้าหลวง,
2817615,"ชาวแม่สายผวา หวั่นน้ำท่วมซ้ำรอบ 2   หลังเทศบาลแจ้งเตือน ""เฝ้าระวังน้ำป่า""",https://www.thairath.co.th/news/local/north/2817615,เชียงราย,2024-10-01,เทศบาลอบต.แม่,นายรังสรรค์ วรรณศรี
2817615,"ชาวแม่สายผวา หวั่นน้ำท่วมซ้ำรอบ 2   หลังเทศบาลแจ้งเตือน ""เฝ้าระวังน้ำป่า""",https://www.thairath.co.th/news/local/north/2817615,เชียงราย,2024-10-01,เทศบาล,นายรังสรรค์ วรรณศรี
2817656,เตือนฝนถล่มหนักทั่วประเทศถึง 3 ต.ค. ต่อด้วยหนาว   อุณหภูมิลด,https://www.thairath.co.th/news/local/2817656,,2024-10-02,สไทย,นายนิรัตน์ พงษ์สิทธิถาวร
2817656,เตือนฝนถล่มหนักทั่วประเทศถึง 3 ต.ค. ต่อด้วยหนาว   อุณหภูมิลด,https://www.thairath.co.th/news/local/2817656,,2024-10-02,วัฒน์,นายนิรัตน์ พงษ์สิทธิถาวร
2817720,‘อธิบดีฝนหลวงฯ’   ลงพื้นที่ติดตามการช่วยเหลือพื้นที่ประสบอุทกภัย   อ.เวียงป่าเป้า จ.เชียงราย,https://www.thairath.co.th/news/local/2817720,เชียงราย,2024-10-02,อธิบดีฝนหลวงฯ,นายสุพิศ พิทักษ์ธรรม | นายราเชน ศิลปะรายะ | และนาย วีรวัฒน์ อังศุพาณิชย์ | นายสุพิศ พิทักษ์ธรรม
2817720,‘อธิบดีฝนหลวงฯ’   ลงพื้นที่ติดตามการช่วยเหลือพื้นที่ประสบอุทกภัย   อ.เวียงป่าเป้า จ.เชียงราย,https://www.thairath.co.th/news/local/2817720,เชียงราย,2024-10-02,ฝนหลวงและการบินเกษตร,นายสุพิศ พิทักษ์ธรรม | นายราเชน ศิลปะรายะ | และนาย วีรวัฒน์ อังศุพาณิชย์ | นายสุพิศ พิทักษ์ธรรม
2817720,‘อธิบดีฝนหลวงฯ’   ลงพื้นที่ติดตามการช่วยเหลือพื้นที่ประสบอุทกภัย   อ.เวียงป่าเป้า จ.เชียงราย,https://www.thairath.co.th/news/local/2817720,เชียงราย,2024-10-02,ฝนหลวงและการบินเกษตร,นายสุพิศ พิทักษ์ธรรม | นายราเชน ศิลปะรายะ | และนาย วีรวัฒน์ อังศุพาณิชย์ | นายสุพิศ พิทักษ์ธรรม
2817720,‘อธิบดีฝนหลวงฯ’   ลงพื้นที่ติดตามการช่วยเหลือพื้นที่ประสบอุทกภัย   อ.เวียงป่าเป้า จ.เชียงราย,https://www.thairath.co.th/news/local/2817720,เชียงราย,2024-10-02,เพื่อการปฏิบัติการฝนหลวง,นายสุพิศ พิทักษ์ธรรม | นายราเชน ศิลปะรายะ | และนาย วีรวัฒน์ อังศุพาณิชย์ | นายสุพิศ พิทักษ์ธรรม
2817720,‘อธิบดีฝนหลวงฯ’   ลงพื้นที่ติดตามการช่วยเหลือพื้นที่ประสบอุทกภัย   อ.เวียงป่าเป้า จ.เชียงราย,https://www.thairath.co.th/news/local/2817720,เชียงราย,2024-10-02,ฝนหลวงและการบินเกษตร,นายสุพิศ พิทักษ์ธรรม | นายราเชน ศิลปะรายะ | และนาย วีรวัฒน์ อังศุพาณิชย์ | นายสุพิศ พิทักษ์ธรรม
2817720,‘อธิบดีฝนหลวงฯ’   ลงพื้นที่ติดตามการช่วยเหลือพื้นที่ประสบอุทกภัย   อ.เวียงป่าเป้า จ.เชียงราย,https://www.thairath.co.th/news/local/2817720,เชียงราย,2024-10-02,ของกรมฝนหลวงและการบินเกษตรกระทรวงเกษตรและสหกรณ์,นายสุพิศ พิทักษ์ธรรม | นายราเชน ศิลปะรายะ | และนาย วีรวัฒน์ อังศุพาณิชย์ | นายสุพิศ พิทักษ์ธรรม
2817735,ชง 6 ข้อเสนอบริหารจัดการ “น้ำ”,https://www.thairath.co.th/news/local/2817735,เชียงราย,2024-10-03,“หอการค้าไทย“มหาวิทยาลัยหอการค้าไทย,
2817735,ชง 6 ข้อเสนอบริหารจัดการ “น้ำ”,https://www.thairath.co.th/news/local/2817735,เชียงราย,2024-10-03,หอการค้าไทย,
2817740,ไทยรัฐโพล สำรวจคนเดือดร้อนน้ำท่วม   ขอรัฐจัดการน้ำให้มีประสิทธิภาพ-จ่ายเงินเยียวยา,https://www.thairath.co.th/news/local/2817740,,2024-10-02,ไทยรัฐโพลไทยรัฐโพล,
2817740,ไทยรัฐโพล สำรวจคนเดือดร้อนน้ำท่วม   ขอรัฐจัดการน้ำให้มีประสิทธิภาพ-จ่ายเงินเยียวยา,https://www.thairath.co.th/news/local/2817740,,2024-10-02,ไทยรัฐออนไลน์,
2817744,ชาวแม่อายยิ้มออก ผู้ประสบภัยน้ำท่วม   ได้รับเงินเยียวยาแล้ว 670 ครัวเรือน,https://www.thairath.co.th/news/local/north/2817744,,2024-10-02,ก.ช.ภ.อก.ช.ภ.จ,
2817776,นายกฯ ห่วงพี่น้องริมเจ้าพระยา กทม. และปริมณฑล   ย้ำทุกหน่วยงานดูแลประชาชน   หลังเจ้าพระยาน้ำเพิ่มขึ้น,https://www.thairath.co.th/news/local/2817776,ชัยนาท | นนทบุรี | พระนครศรีอยุธยา,2024-10-02,การกระทรวงเกษตรและสหกรณ์,นางสาวแพทองธาร ชินวัตร  ศ .ดร.นฤมล ภิญโญสินวัฒน์ | นาย ชัชชาติ สิทธิพันธุ์ | โดยมีนายสุริยพล นุชอนงค์
2817776,นายกฯ ห่วงพี่น้องริมเจ้าพระยา กทม. และปริมณฑล   ย้ำทุกหน่วยงานดูแลประชาชน   หลังเจ้าพระยาน้ำเพิ่มขึ้น,https://www.thairath.co.th/news/local/2817776,ชัยนาท | นนทบุรี | พระนครศรีอยุธยา,2024-10-02,ราชการกรุงเทพมหานคร,นางสาวแพทองธาร ชินวัตร  ศ .ดร.นฤมล ภิญโญสินวัฒน์ | นาย ชัชชาติ สิทธิพันธุ์ | โดยมีนายสุริยพล นุชอนงค์
2817776,นายกฯ ห่วงพี่น้องริมเจ้าพระยา กทม. และปริมณฑล   ย้ำทุกหน่วยงานดูแลประชาชน   หลังเจ้าพระยาน้ำเพิ่มขึ้น,https://www.thairath.co.th/news/local/2817776,ชัยนาท | นนทบุรี | พระนครศรีอยุธยา,2024-10-02,ชลประทาน,นางสาวแพทองธาร ชินวัตร  ศ .ดร.นฤมล ภิญโญสินวัฒน์ | นาย ชัชชาติ สิทธิพันธุ์ | โดยมีนายสุริยพล นุชอนงค์
2817776,นายกฯ ห่วงพี่น้องริมเจ้าพระยา กทม. และปริมณฑล   ย้ำทุกหน่วยงานดูแลประชาชน   หลังเจ้าพระยาน้ำเพิ่มขึ้น,https://www.thairath.co.th/news/local/2817776,ชัยนาท | นนทบุรี | พระนครศรีอยุธยา,2024-10-02,กรมชลประทาน,นางสาวแพทองธาร ชินวัตร  ศ .ดร.นฤมล ภิญโญสินวัฒน์ | นาย ชัชชาติ สิทธิพันธุ์ | โดยมีนายสุริยพล นุชอนงค์
2817795,ผบ.ทบ. ตรวจพื้นที่น้ำท่วมเชียงราย   เร่งเคลียร์ดินโคลนให้เสร็จทันสิ้นเดือน,https://www.thairath.co.th/news/local/north/2817795,เชียงราย,2024-10-02,ทบ,พล . อ.พนา แคล้วปลอดทุกข์
2817795,ผบ.ทบ. ตรวจพื้นที่น้ำท่วมเชียงราย   เร่งเคลียร์ดินโคลนให้เสร็จทันสิ้นเดือน,https://www.thairath.co.th/news/local/north/2817795,เชียงราย,2024-10-02,ทบ,พล . อ.พนา แคล้วปลอดทุกข์
2817795,ผบ.ทบ. ตรวจพื้นที่น้ำท่วมเชียงราย   เร่งเคลียร์ดินโคลนให้เสร็จทันสิ้นเดือน,https://www.thairath.co.th/news/local/north/2817795,เชียงราย,2024-10-02,กระทรวงกลาโหม,พล . อ.พนา แคล้วปลอดทุกข์
2817795,ผบ.ทบ. ตรวจพื้นที่น้ำท่วมเชียงราย   เร่งเคลียร์ดินโคลนให้เสร็จทันสิ้นเดือน,https://www.thairath.co.th/news/local/north/2817795,เชียงราย,2024-10-02,มหาดไทย,พล . อ.พนา แคล้วปลอดทุกข์
2817890,กทม. ไม่ซ้ำรอยปี 54 นายกฯ การันตี ลงดูกรมชลประทาน   เกาะติดลุ่มเจ้าพระยา,https://www.thairath.co.th/news/local/2817890,นนทบุรี,2024-10-03,กรมชลประทาน,นายกฯ อิ ๊ งค์ | น . ส .แพทองธาร ชินวัตร | นาง นฤมล ภิญโญสินวัฒน์ | นาย ชัชชาติ สิทธิพันธุ์ | นายสุริยพล นุชอนงค์ | น . ส .แพทองธาร
2817890,กทม. ไม่ซ้ำรอยปี 54 นายกฯ การันตี ลงดูกรมชลประทาน   เกาะติดลุ่มเจ้าพระยา,https://www.thairath.co.th/news/local/2817890,นนทบุรี,2024-10-03,สทนช.,นายกฯ อิ ๊ งค์ | น . ส .แพทองธาร ชินวัตร | นาง นฤมล ภิญโญสินวัฒน์ | นาย ชัชชาติ สิทธิพันธุ์ | นายสุริยพล นุชอนงค์ | น . ส .แพทองธาร
2817890,กทม. ไม่ซ้ำรอยปี 54 นายกฯ การันตี ลงดูกรมชลประทาน   เกาะติดลุ่มเจ้าพระยา,https://www.thairath.co.th/news/local/2817890,นนทบุรี,2024-10-03,ชลประทาน,นายกฯ อิ ๊ งค์ | น . ส .แพทองธาร ชินวัตร | นาง นฤมล ภิญโญสินวัฒน์ | นาย ชัชชาติ สิทธิพันธุ์ | นายสุริยพล นุชอนงค์ | น . ส .แพทองธาร
2817890,กทม. ไม่ซ้ำรอยปี 54 นายกฯ การันตี ลงดูกรมชลประทาน   เกาะติดลุ่มเจ้าพระยา,https://www.thairath.co.th/news/local/2817890,นนทบุรี,2024-10-03,เกษตรฯ,นายกฯ อิ ๊ งค์ | น . ส .แพทองธาร ชินวัตร | นาง นฤมล ภิญโญสินวัฒน์ | นาย ชัชชาติ สิทธิพันธุ์ | นายสุริยพล นุชอนงค์ | น . ส .แพทองธาร
2817890,กทม. ไม่ซ้ำรอยปี 54 นายกฯ การันตี ลงดูกรมชลประทาน   เกาะติดลุ่มเจ้าพระยา,https://www.thairath.co.th/news/local/2817890,นนทบุรี,2024-10-03,ชลประทาน,นายกฯ อิ ๊ งค์ | น . ส .แพทองธาร ชินวัตร | นาง นฤมล ภิญโญสินวัฒน์ | นาย ชัชชาติ สิทธิพันธุ์ | นายสุริยพล นุชอนงค์ | น . ส .แพทองธาร
2817890,กทม. ไม่ซ้ำรอยปี 54 นายกฯ การันตี ลงดูกรมชลประทาน   เกาะติดลุ่มเจ้าพระยา,https://www.thairath.co.th/news/local/2817890,นนทบุรี,2024-10-03,กระทรวงมหาดไทย,นายกฯ อิ ๊ งค์ | น . ส .แพทองธาร ชินวัตร | นาง นฤมล ภิญโญสินวัฒน์ | นาย ชัชชาติ สิทธิพันธุ์ | นายสุริยพล นุชอนงค์ | น . ส .แพทองธาร
2817914,ไม่ท่วม กทม.,https://www.thairath.co.th/news/politic/2817914,นนทบุรี,2024-10-03,.เกษตรและสหกรณ์,น . ส .แพทองธาร ชินวัตร นาง นฤมล ภิญโญสินวัฒน์ | และนาย ชัชชาติ สิทธิพันธุ์
2817925,อย่าเชื่อข่าวลือ,https://www.thairath.co.th/news/local/2817925,,2024-10-04,กรม ชลประทาน,นายกฯ แพทองธาร ชินวัตร | สม
2817948,"น้ำท่วมสูง ""สายลมจอย - เกาะทราย"" ประกาศดับไฟฉุกเฉิน   แจ้งอพยพออกจากพื้นที่",https://www.thairath.co.th/news/local/north/2817948,เชียงราย,2024-10-03,การไฟฟ้าฯ,
2817948,"น้ำท่วมสูง ""สายลมจอย - เกาะทราย"" ประกาศดับไฟฉุกเฉิน   แจ้งอพยพออกจากพื้นที่",https://www.thairath.co.th/news/local/north/2817948,เชียงราย,2024-10-03,สถานีตํารวจภูธรแม่สาย,
2817948,"น้ำท่วมสูง ""สายลมจอย - เกาะทราย"" ประกาศดับไฟฉุกเฉิน   แจ้งอพยพออกจากพื้นที่",https://www.thairath.co.th/news/local/north/2817948,เชียงราย,2024-10-03,การไฟฟ้าส่วนภูมิภาคสาขา,
2817961,น้ำปิงที่เชียงใหม่ เพิ่มระดับ   แจ้งชาวบ้านพื้นที่เสี่ยง ขนของขึ้นที่สูง,https://www.thairath.co.th/news/local/north/2817961,เชียงใหม่,2024-10-03,ชลประทานเชียงใหม่สํานักงานป้องกันและบรรเทาสาธารณภัยจังหวัดเชียงใหม่,นายนิรัตน์ พงษ์สิทธิถาวร | ... นายนิรัตน์ พงษ์สิทธิถาวร
2817961,น้ำปิงที่เชียงใหม่ เพิ่มระดับ   แจ้งชาวบ้านพื้นที่เสี่ยง ขนของขึ้นที่สูง,https://www.thairath.co.th/news/local/north/2817961,เชียงใหม่,2024-10-03,สํานักงานชลประทานที่ 1,นายนิรัตน์ พงษ์สิทธิถาวร | ... นายนิรัตน์ พงษ์สิทธิถาวร
2817975,เจ้าหน้าที่เร่งวางบิ๊กแบ็ก   นำเรือท้องแบนช่วยชาวบ้านสายลมจอย   หลังน้ำทะลักท่วมสูง,https://www.thairath.co.th/news/local/north/2817975,,2024-10-03,มูลนิธิพึ่งพา,สายลม
2817985,โรงเรียนริมแม่น้ำปิง ประกาศหยุดการเรียนการสอน   เฝ้าระวังน้ำทะลักท่วมพื้นที่,https://www.thairath.co.th/news/local/north/2817985,เชียงใหม่,2024-10-03,สํานักงานทรัพยากรน้ําแห่งชาติ,
2817985,โรงเรียนริมแม่น้ำปิง ประกาศหยุดการเรียนการสอน   เฝ้าระวังน้ำทะลักท่วมพื้นที่,https://www.thairath.co.th/news/local/north/2817985,เชียงใหม่,2024-10-03,วิทยาลัย,
2818011,เตือนชาวเชียงใหม่ พื้นที่ติดแม่น้ำปิง 7 โซน   ย้ายทรัพย์สิน-ยานพาหนะขึ้นที่สูง,https://www.thairath.co.th/news/local/north/2818011,,2024-10-03,สํานักงานชลประทานที่ 1,นายอัฏฐวิชย์ นาควัชระ | นายเกื้อกูล มานะสัมพันธ์สกุล | เจริญ
2818011,เตือนชาวเชียงใหม่ พื้นที่ติดแม่น้ำปิง 7 โซน   ย้ายทรัพย์สิน-ยานพาหนะขึ้นที่สูง,https://www.thairath.co.th/news/local/north/2818011,,2024-10-03,สํานักงานชลประทานที่1,นายอัฏฐวิชย์ นาควัชระ | นายเกื้อกูล มานะสัมพันธ์สกุล | เจริญ
2818011,เตือนชาวเชียงใหม่ พื้นที่ติดแม่น้ำปิง 7 โซน   ย้ายทรัพย์สิน-ยานพาหนะขึ้นที่สูง,https://www.thairath.co.th/news/local/north/2818011,,2024-10-03,โครงการชลประทานเชียงใหม่ที่ศูนย์อุทกวิทยา,นายอัฏฐวิชย์ นาควัชระ | นายเกื้อกูล มานะสัมพันธ์สกุล | เจริญ
2818011,เตือนชาวเชียงใหม่ พื้นที่ติดแม่น้ำปิง 7 โซน   ย้ายทรัพย์สิน-ยานพาหนะขึ้นที่สูง,https://www.thairath.co.th/news/local/north/2818011,,2024-10-03,ผู้ว่าราชการจังหวัด,นายอัฏฐวิชย์ นาควัชระ | นายเกื้อกูล มานะสัมพันธ์สกุล | เจริญ
2818011,เตือนชาวเชียงใหม่ พื้นที่ติดแม่น้ำปิง 7 โซน   ย้ายทรัพย์สิน-ยานพาหนะขึ้นที่สูง,https://www.thairath.co.th/news/local/north/2818011,,2024-10-03,สํานักงานชลประทานที่1กรมชลประทาน,นายอัฏฐวิชย์ นาควัชระ | นายเกื้อกูล มานะสัมพันธ์สกุล | เจริญ
2818030,เตือนชาวลำพูน ริมฝั่งแม่น้ำปิง   เก็บของขึ้นที่สูงด่วน คาดน้ำจะล้นตลิ่งเย็นนี้,https://www.thairath.co.th/news/local/north/2818030,เชียงใหม่,2024-10-03,สํานักงานชลประทานที่  1 เชียงใหม่,นายสันติธร ยิ้มละมัย | นายสันติธร
2818068,"ชาวบ้านตกใจ ""ชาวจีน"" ถ่ายคอนเทนต์ลอยคอในแม่น้ำปิง   ล่าสุดถูกตำรวจจับแล้ว",https://www.thairath.co.th/news/local/north/2818068,เชียงใหม่,2024-10-03,ศูนย์วิทยุนคร,"พล . ต . ต .ธวัชชัย พงษ์วิวัฒนชัย | พ . ต . อ .ปรัชญา ทิศลา | นาย  <unk> , <unk> | พ . ต . อ .ปรัชญา ทิศล"
2818068,"ชาวบ้านตกใจ ""ชาวจีน"" ถ่ายคอนเทนต์ลอยคอในแม่น้ำปิง   ล่าสุดถูกตำรวจจับแล้ว",https://www.thairath.co.th/news/local/north/2818068,เชียงใหม่,2024-10-03,กู้ภัย,"พล . ต . ต .ธวัชชัย พงษ์วิวัฒนชัย | พ . ต . อ .ปรัชญา ทิศลา | นาย  <unk> , <unk> | พ . ต . อ .ปรัชญา ทิศล"
2818068,"ชาวบ้านตกใจ ""ชาวจีน"" ถ่ายคอนเทนต์ลอยคอในแม่น้ำปิง   ล่าสุดถูกตำรวจจับแล้ว",https://www.thairath.co.th/news/local/north/2818068,เชียงใหม่,2024-10-03,งาม,"พล . ต . ต .ธวัชชัย พงษ์วิวัฒนชัย | พ . ต . อ .ปรัชญา ทิศลา | นาย  <unk> , <unk> | พ . ต . อ .ปรัชญา ทิศล"
2818068,"ชาวบ้านตกใจ ""ชาวจีน"" ถ่ายคอนเทนต์ลอยคอในแม่น้ำปิง   ล่าสุดถูกตำรวจจับแล้ว",https://www.thairath.co.th/news/local/north/2818068,เชียงใหม่,2024-10-03,ภ,"พล . ต . ต .ธวัชชัย พงษ์วิวัฒนชัย | พ . ต . อ .ปรัชญา ทิศลา | นาย  <unk> , <unk> | พ . ต . อ .ปรัชญา ทิศล"
2818068,"ชาวบ้านตกใจ ""ชาวจีน"" ถ่ายคอนเทนต์ลอยคอในแม่น้ำปิง   ล่าสุดถูกตำรวจจับแล้ว",https://www.thairath.co.th/news/local/north/2818068,เชียงใหม่,2024-10-03,ตรวจคนเข้าเมือง,"พล . ต . ต .ธวัชชัย พงษ์วิวัฒนชัย | พ . ต . อ .ปรัชญา ทิศลา | นาย  <unk> , <unk> | พ . ต . อ .ปรัชญา ทิศล"
2818068,"ชาวบ้านตกใจ ""ชาวจีน"" ถ่ายคอนเทนต์ลอยคอในแม่น้ำปิง   ล่าสุดถูกตำรวจจับแล้ว",https://www.thairath.co.th/news/local/north/2818068,เชียงใหม่,2024-10-03,สภ,"พล . ต . ต .ธวัชชัย พงษ์วิวัฒนชัย | พ . ต . อ .ปรัชญา ทิศลา | นาย  <unk> , <unk> | พ . ต . อ .ปรัชญา ทิศล"
2818072,กองทัพ-ฝ่ายปกครอง ระดมพลอุดพนังกั้นแม่น้ำสาย   เชียงราย หลังทะลักท่วมพื้นที่,https://www.thairath.co.th/news/local/north/2818072,เชียงราย,2024-10-03,กองทัพฝ่ายปกครอง,นายธนวัฒน์ ธีรัตนชัย | พลเอกณัฐพล นาควานิช
2818072,กองทัพ-ฝ่ายปกครอง ระดมพลอุดพนังกั้นแม่น้ำสาย   เชียงราย หลังทะลักท่วมพื้นที่,https://www.thairath.co.th/news/local/north/2818072,เชียงราย,2024-10-03,กองทัพฝ่ายปกครอง,นายธนวัฒน์ ธีรัตนชัย | พลเอกณัฐพล นาควานิช
2818072,กองทัพ-ฝ่ายปกครอง ระดมพลอุดพนังกั้นแม่น้ำสาย   เชียงราย หลังทะลักท่วมพื้นที่,https://www.thairath.co.th/news/local/north/2818072,เชียงราย,2024-10-03,กองทัพ,นายธนวัฒน์ ธีรัตนชัย | พลเอกณัฐพล นาควานิช
2818072,กองทัพ-ฝ่ายปกครอง ระดมพลอุดพนังกั้นแม่น้ำสาย   เชียงราย หลังทะลักท่วมพื้นที่,https://www.thairath.co.th/news/local/north/2818072,เชียงราย,2024-10-03,กองบัญชาการทหารพัฒนา,นายธนวัฒน์ ธีรัตนชัย | พลเอกณัฐพล นาควานิช
2818075,น้ำปิงทะลักท่วมหลายจุด   คาดไนท์บาซาร์-ช้างคลานไม่รอดคืนนี้,https://www.thairath.co.th/news/local/north/2818075,เชียงใหม่,2024-10-03,เทศบาลนคร,
2818075,น้ำปิงทะลักท่วมหลายจุด   คาดไนท์บาซาร์-ช้างคลานไม่รอดคืนนี้,https://www.thairath.co.th/news/local/north/2818075,เชียงใหม่,2024-10-03,หมู่บ้านการเคหะ,
2818075,น้ำปิงทะลักท่วมหลายจุด   คาดไนท์บาซาร์-ช้างคลานไม่รอดคืนนี้,https://www.thairath.co.th/news/local/north/2818075,เชียงใหม่,2024-10-03,กองร้อยอาสา,
2818081,โรงพยาบาลานนา 3 แจ้งย้ายจุดตรวจผู้ป่วย   เตรียมรับมือน้ำท่วมระลอก 2,https://www.thairath.co.th/news/local/north/2818081,,2024-10-03,3,
